Id,Label,d3,d2,d1,d0,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,Filter,X,Y,Size,Color
2R6buBHp0QiQJxiO3FQ0QJ,2R6buBHp0QiQJxiO3FQ0QJ,,2,111,Allan,7,0.348624,0.467899,75.640812,8,,617.235474,-1087.581787,10.584544,"#df89ff"
3NNeOeNjB0K0KvwJ1PHdb8,3NNeOeNjB0K0KvwJ1PHdb8,"alternative metalcore, rap metalcore",1,271,Tyfoid Mary,6,0.402827,0.507456,726.333645,8,,6.423572,-1115.956543,15.613028,"#df89ff"
2qI6WDMuNKxSiL9oOVmeW6,2qI6WDMuNKxSiL9oOVmeW6,,1,245,At Will,6,0.416058,0.518421,606.326617,8,,45.669346,-1188.206543,14.685627,"#df89ff"
4hjsPcRD5IFMOHza2H4G73,4hjsPcRD5IFMOHza2H4G73,"alternative metalcore, rap metalcore",3,445,Crooked,0,0,0,0,8,,1036.096069,-1107.188599,10,"#df89ff"
3BwLOoUpPMBe5iZo9b2Cuc,3BwLOoUpPMBe5iZo9b2Cuc,rap metalcore,3,315,Siop,0,0,0,0,8,,939.26123,-1118.626343,10,"#df89ff"
16T8JzjoOmxvag2gepLeZa,16T8JzjoOmxvag2gepLeZa,alternative metalcore,8,424,Left,0,0,0,0,8,,896.664856,-1209.675415,10,"#df89ff"
5Sm6kIA7lKTRXtplM1WJGv,5Sm6kIA7lKTRXtplM1WJGv,,1,127,GODMODE,0,0,0,0,8,,797.869263,-1253.063843,10,"#df89ff"
4GxosCYmS67rshlQL7eFJa,4GxosCYmS67rshlQL7eFJa,alternative metalcore,1,332,Clown,0,0,0,0,8,,-41.834435,-1302.533447,10,"#df89ff"
3SE7Viz1TtrBUsBelEB6lr,3SE7Viz1TtrBUsBelEB6lr,"alternative metalcore, rap metalcore",3,296,Arizing,0,0,0,0,8,,-158.15802,-1307.020874,10,"#df89ff"
5lHmuQbpJ0bTlDJjQ8gLni,5lHmuQbpJ0bTlDJjQ8gLni,"alternative metalcore, rap metalcore",1,379,Life Hates Me,0,0,0,0,8,,-428.239929,-1439.812378,10,"#df89ff"
1DpndkNA1fKfEPapAxptDy,1DpndkNA1fKfEPapAxptDy,,0,104,enemy of?,0,0,0,0,8,,-225.763138,-1407.898438,10,"#df89ff"
5fvFT7yGzABe1hIm6he2u4,5fvFT7yGzABe1hIm6he2u4,,0,100,Cryptobiotic,6,0.398601,0.503801,119.244556,8,,112.269348,-1359.588013,10.921509,"#df89ff"
15sdW68wyRHVMewlDt4Qy3,15sdW68wyRHVMewlDt4Qy3,,1,41,S.Box,0,0,0,0,8,,299.337952,-1507.606689,10,"#df89ff"
3If0uep0ux9Ev1oZjp56GS,3If0uep0ux9Ev1oZjp56GS,,0,140,Tempernoi,0,0,0,0,8,,165.086823,-1499.050293,10,"#df89ff"
2nG479yzObkaqHwGXI7SsY,2nG479yzObkaqHwGXI7SsY,,1,210,Dent,0,0,0,0,8,,-333.183044,-1365.065552,10,"#df89ff"
0ofo9atVrtKALOgZoMSBmz,0ofo9atVrtKALOgZoMSBmz,,0,2912,C-engine,0,0,0,0,8,,-51.752369,-1518.939453,10,"#df89ff"
233KEoLCEEPlqE45QFqLVL,233KEoLCEEPlqE45QFqLVL,,0,126,26 miles per hour,0,0,0,0,8,,60.941669,-1506.020752,10,"#df89ff"
4J0ZBTLOUFrOOsjae4v1ly,4J0ZBTLOUFrOOsjae4v1ly,rap metalcore,0,105,G Lethal 9,0,0,0,0,8,,-107.61245,-1420.043457,10,"#df89ff"
5rpsk1nMRBDdhPP7acEkhE,5rpsk1nMRBDdhPP7acEkhE,alternative metalcore,1,240,Singlethreat,0,0,0,0,8,,-180.077499,-1509.569458,10,"#df89ff"
25p0DorSvnRoMhZBIqXcKC,25p0DorSvnRoMhZBIqXcKC,,0,239,Central Slang,0,0,0,0,8,,-484.088348,-1342.654907,10,"#df89ff"
3bmXHwsBGhuPqZ3w83PQ98,3bmXHwsBGhuPqZ3w83PQ98,rap metalcore,1,338,Kinds of Cases,0,0,0,0,8,,-409.322113,-1258.041382,10,"#df89ff"
796BCpWRxeqdVclM84nyS9,796BCpWRxeqdVclM84nyS9,rap metalcore,0,230,57 State,0,0,0,0,8,,-483.048035,-1175.390381,10,"#df89ff"
1KbAB0hmW6rbQuInIZmamc,1KbAB0hmW6rbQuInIZmamc,rap metalcore,1,204,The Almighty Grind,0,0,0,0,8,,-329.7948,-1191.026733,10,"#df89ff"
0TypZcGUuLARU1A1kmlTbc,0TypZcGUuLARU1A1kmlTbc,"alternative metalcore, rap metalcore",3,527,Slodust,0,0,0,0,8,,525.415894,-490.108154,10,"#df89ff"
6tWKwueRuFFITlLVnvGs1K,6tWKwueRuFFITlLVnvGs1K,alternative metalcore,6,494,Monkeynut,0,0,0,0,8,,327.368561,-448.529358,10,"#df89ff"
5BqhXtXm1LcPio29WtaX9b,5BqhXtXm1LcPio29WtaX9b,,0,123,Yobo,0,0,0,0,8,,-317.042572,-1483.99707,10,"#df89ff"
3T827iyxjUA0gkO7fVRE1G,3T827iyxjUA0gkO7fVRE1G,rap metalcore,0,157,Idlemine,0,0,0,0,8,,-598.555847,-892.727356,10,"#df89ff"
3sOnqOTXXKOI4Y2TLuFPqa,3sOnqOTXXKOI4Y2TLuFPqa,rap metalcore,0,211,Power Movement Project,0,0,0,0,8,,-626.343018,-1122.120728,10,"#df89ff"
4Vct5CM79iNH0LNpuDMcin,4Vct5CM79iNH0LNpuDMcin,rap metalcore,0,213,End Of April,0,0,0,0,8,,-564.168396,-1243.54248,10,"#df89ff"
5eYS4qk7rCZ9kFIcEVx6t8,5eYS4qk7rCZ9kFIcEVx6t8,rap metalcore,1,409,ABstraXT,0,0,0,0,8,,-590.616394,-995.184265,10,"#df89ff"
3mbsCoPhgby6jFh4l1yn6B,3mbsCoPhgby6jFh4l1yn6B,rap metalcore,1,472,Illshot,4,0.377483,0.466374,1110.5,8,,-403.660248,-1106.513916,18.581825,"#df89ff"
2fDVwRULPgfoDHh81fm3WU,2fDVwRULPgfoDHh81fm3WU,rap metalcore,1,754,1AD7,0,0,0,0,8,,-644.161865,-1330.412231,10,"#df89ff"
2sIpBlDEkk7Gc82jVPnX3S,2sIpBlDEkk7Gc82jVPnX3S,rap metalcore,1,340,Loco Tribe,0,0,0,0,8,,-570.899902,-1407.724365,10,"#df89ff"
5Tc8ktB37cZeA5i8sM7Rth,5Tc8ktB37cZeA5i8sM7Rth,rap metalcore,1,438,Loko Phylum,4,0.383838,0.473684,832.950855,8,,-432.022736,-1008.418518,16.436954,"#df89ff"
3miG3NGAMN1TY56jiIKXpY,3miG3NGAMN1TY56jiIKXpY,,0,290,Comadose,0,0,0,0,8,,-685.109741,-1216.537476,10,"#df89ff"
6obBZ81gxJMl6IXTW4sIl0,6obBZ81gxJMl6IXTW4sIl0,rap metalcore,0,955,Jugganote,5,0.360759,0.457456,595,8,,-531.993042,-1067.493408,14.598096,"#df89ff"
6ZTixIiX0ssjidbw3554tH,6ZTixIiX0ssjidbw3554tH,rap metalcore,3,2139,9th Corner,0,0,0,0,8,,-923.923828,-1174.967651,10,"#df89ff"
5ASvMXLe9iYRt1gzN7rOwe,5ASvMXLe9iYRt1gzN7rOwe,"rap metal, rap metalcore, rap rock",2,1848,Kongcrete,0,0,0,0,8,,-845.742004,-1248.421143,10,"#df89ff"
3pghbIkEeUc6lSkeMqiTLR,3pghbIkEeUc6lSkeMqiTLR,"rap metalcore, rap rock",0,951,Sunbomb,0,0,0,0,8,,-753.180847,-1314.024658,10,"#df89ff"
15LPhUvfBqmaWpOSTuxSFJ,15LPhUvfBqmaWpOSTuxSFJ,rap metalcore,0,576,Downsiid,0,0,0,0,8,,-776.120728,-1159.909058,10,"#df89ff"
5UiIjFA6JUdhpEgGD7BTma,5UiIjFA6JUdhpEgGD7BTma,rap metalcore,0,324,No 1 Left Standing,0,0,0,0,8,,-726.523438,-1050.587524,10,"#df89ff"
5PbiZVQoB8efOeulRH96gl,5PbiZVQoB8efOeulRH96gl,rap metalcore,11,372,Bagga Bownz,0,0,0,0,8,,-847.029785,-1080.287231,10,"#df89ff"
0vxSpksL2Sxx4i9SMjQS5t,0vxSpksL2Sxx4i9SMjQS5t,"alternative metalcore, rap metalcore",1,427,Haloburn,0,0,0,0,8,,-262.624512,-1278.541992,10,"#df89ff"
2vr4TSLEAOhgHX0YNltU72,2vr4TSLEAOhgHX0YNltU72,"alternative metalcore, rap metalcore",0,249,Sickle,5,0.436782,0.525146,402.965975,8,,-25.78565,-1018.894531,13.114078,"#df89ff"
1IHg7SNOnJKIUcgZ7DhMXg,1IHg7SNOnJKIUcgZ7DhMXg,alternative metalcore,0,175,Catatonik,0,0,0,0,8,,-97.15892,-645.895996,10,"#df89ff"
04kf1zWv1mG2eOX0RXqmn5,04kf1zWv1mG2eOX0RXqmn5,"alternative metalcore, hard alternative",0,316,Fluwid,0,0,0,0,8,,-118.641747,-1211.00769,10,"#df89ff"
728rJeGJQWS0RVIQbCCoQK,728rJeGJQWS0RVIQbCCoQK,alternative metalcore,1,336,Lunatic Candy Kreep,0,0,0,0,8,,4.471725,-1402.45813,10,"#df89ff"
2CgOyP2qQ8zBCDmV1tW2DC,2CgOyP2qQ8zBCDmV1tW2DC,,0,143,Cellcyst,0,0,0,0,8,,17.07769,-645.71936,10,"#df89ff"
